date,country,cost,cost_type
2023-09-20,Niue,0.062,wpp_price
2023-09-20,Norfolk Island,0.031,wpp_price
2023-09-20,North Macedonia,0.031,wpp_price
2023-09-20,Norway,0.093,wpp_price
2023-09-20,Oman,0.0436,wpp_price
2023-09-20,Pakistan,0.1988,wpp_price
2023-09-20,Palau,0.0224,wpp_price
2023-09-20,Palestine,0.0218,wpp_price
2023-09-20,Panama,5.8374,wpp_price
2023-09-20,Paraguay,24.787799999999997,wpp_price
2023-09-20,Peru,4.9984,wpp_price
2023-09-20,Philippines,0.1568,wpp_price
2023-09-20,Poland,0.1,wpp_price
2023-09-20,Portugal,0.62,wpp_price
2023-09-20,Puerto Rico,0.2961,wpp_price
2023-09-20,Qatar,0.0218,wpp_price
2023-09-20,Romania,0.062,wpp_price
2023-09-20,Russian Federation,0.4495,wpp_price
2023-09-20,Saint Vincent and the Grenadines,0.0846,wpp_price
2023-09-20,Samoa,0.0224,wpp_price
2023-09-20,Saudi Arabia,0.043500000000000004,wpp_price
2023-09-20,Senegal,0.0726,wpp_price
2023-09-20,Singapore,0.2912,wpp_price
2023-09-20,Somalia,0.0726,wpp_price
2023-09-20,South Africa,0.36250000000000004,wpp_price
2023-09-20,South Sudan,0.0726,wpp_price
2023-09-20,Spain,32.6685,wpp_price
2023-09-20,Sri Lanka,0.062,wpp_price
2023-09-20,Sudan,0.0363,wpp_price
2023-09-20,Sweden,0.124,wpp_price
2023-09-20,Switzerland,0.1595,wpp_price
2023-09-20,Thailand,0.0896,wpp_price
2023-09-20,Togo,0.726,wpp_price
2023-09-20,Tokelau,0.031,wpp_price
2023-09-20,Trinidad and Tobago,0.0423,wpp_price
2023-09-20,Tunisia,0.0726,wpp_price
2023-09-20,Turkey,0.1015,wpp_price
2023-09-20,Tuvalu,0.0224,wpp_price
2023-09-20,Ukraine,0.031,wpp_price
2023-09-20,United Arab Emirates,0.07250000000000001,wpp_price
2023-09-20,United Kingdom,0.7685000000000001,wpp_price
2023-09-20,United States,7.843,wpp_price
2023-09-20,Uruguay,47.6721,wpp_price
2023-09-20,Venezuela,46.4454,wpp_price
2023-09-20,Viet Nam,0.0672,wpp_price
2023-09-20,Yemen,0.109,wpp_price
2023-09-20,Zimbabwe,0.1815,wpp_price
2023-09-21,Afghanistan,0.186,wpp_price
2023-09-21,Algeria,0.1452,wpp_price
2023-09-21,Andorra,0.031,wpp_price
2023-09-21,Angola,0.1089,wpp_price
2023-09-21,Antigua and Barbuda,0.0423,wpp_price
2023-09-21,Argentina,309.74320000000006,wpp_price
2023-09-21,Australia,0.527,wpp_price
2023-09-21,Austria,0.07250000000000001,wpp_price
2023-09-21,Azerbaijan,0.031,wpp_price
2023-09-21,Bangladesh,0.093,wpp_price
2023-09-21,Belgium,0.1015,wpp_price
2023-09-21,Belize,0.12689999999999999,wpp_price
2023-09-21,Benin,0.2904,wpp_price
2023-09-21,Bermuda,0.0846,wpp_price
2023-09-21,Bolivia,5.499,wpp_price
2023-09-21,Bonaire,0.0846,wpp_price
2023-09-21,Brazil,23.46,wpp_price
2023-09-21,Bulgaria,0.031,wpp_price
2023-09-21,Burkina Faso,0.363,wpp_price
2023-09-21,Cabo Verde,0.0363,wpp_price
2023-09-21,Cameroon,0.4356,wpp_price
2023-09-21,Canada,0.744,wpp_price
2023-09-21,Cayman Islands,0.0423,wpp_price
2023-09-21,Chad,0.1815,wpp_price
2023-09-21,Chile,72.6854,wpp_price
2023-09-21,China,0.112,wpp_price
2023-09-21,Colombia,10.71,wpp_price
2023-09-21,Congo,1.7424,wpp_price
2023-09-21,Costa Rica,8.883,wpp_price
2023-09-21,Croatia,0.093,wpp_price
2023-09-21,Cuba,0.3807,wpp_price
2023-09-21,Curaçao,0.0846,wpp_price
2023-09-21,Czechia,0.07500000000000001,wpp_price
2023-09-21,Côte d'Ivoire,0.7623,wpp_price
2023-09-21,Denmark,0.062,wpp_price
2023-09-21,Dominican Republic,5.6259,wpp_price
2023-09-21,Ecuador,13.536,wpp_price
2023-09-21,Egypt,1.932,wpp_price
2023-09-21,El Salvador,3.1302,wpp_price
2023-09-21,Equatorial Guinea,0.0363,wpp_price
2023-09-21,Estonia,0.031,wpp_price
2023-09-21,Finland,0.062,wpp_price
2023-09-21,France,2.1475,wpp_price
2023-09-21,French Guiana,0.1692,wpp_price
2023-09-21,Gabon,0.1089,wpp_price
2023-09-21,Germany,2.9484,wpp_price
2023-09-21,Greece,0.155,wpp_price
2023-09-21,Grenada,0.0423,wpp_price
2023-09-21,Guadeloupe,0.0423,wpp_price
2023-09-21,Guam,0.031,wpp_price
2023-09-21,Guatemala,3.0033,wpp_price
2023-09-21,Guinea,0.1452,wpp_price
2023-09-21,Guyana,0.0846,wpp_price
2023-09-21,Haiti,0.0423,wpp_price
2023-09-21,Honduras,2.538,wpp_price
2023-09-21,Hungary,0.125,wpp_price
2023-09-21,Iceland,0.031,wpp_price
2023-09-21,India,0.124,wpp_price
2023-09-21,Indonesia,0.532,wpp_price
2023-09-21,Iran,0.0872,wpp_price
2023-09-21,Ireland,0.144,wpp_price
2023-09-21,Israel,1.1554,wpp_price
2023-09-21,Italy,2.2774,wpp_price
2023-09-21,Jamaica,0.0846,wpp_price
2023-09-21,Japan,0.0672,wpp_price
2023-09-21,Jordan,0.0218,wpp_price
2023-09-21,Kazakhstan,0.093,wpp_price
2023-09-21,Korea,0.0672,wpp_price
2023-09-21,Kuwait,0.0436,wpp_price
2023-09-21,Lebanon,0.0436,wpp_price
2023-09-21,Luxembourg,0.0145,wpp_price
2023-09-21,Madagascar,0.0363,wpp_price
2023-09-21,Malaysia,0.6599999999999999,wpp_price
2023-09-21,Maldives,0.062,wpp_price
2023-09-21,Mali,0.0726,wpp_price
2023-09-21,Malta,0.062,wpp_price
2023-09-21,Martinique,0.0423,wpp_price
2023-09-21,Mauritania,0.0363,wpp_price
2023-09-21,Mexico,7.875000000000001,wpp_price
2023-09-21,Micronesia,0.031,wpp_price
2023-09-21,Moldova,0.031,wpp_price
2023-09-21,Monaco,0.0145,wpp_price
2023-09-21,Montenegro,0.031,wpp_price
2023-09-21,Morocco,193.66049999999998,wpp_price
2023-09-21,Mozambique,0.0726,wpp_price
2023-09-21,Myanmar,0.155,wpp_price
2023-09-21,Netherlands,0.9801,wpp_price
2023-09-21,New Zealand,0.2464,wpp_price
2023-09-21,Nicaragua,2.0303999999999998,wpp_price
2023-09-21,Niger,0.031,wpp_price
2023-09-21,Nigeria,0.2178,wpp_price
2023-09-21,Niue,0.031,wpp_price
2023-09-21,Norfolk Island,0.062,wpp_price
2023-09-21,Norway,0.062,wpp_price
2023-09-21,Oman,0.0218,wpp_price
2023-09-21,Pakistan,0.1562,wpp_price
2023-09-21,Palau,0.0224,wpp_price
2023-09-21,Palestine,0.0218,wpp_price
2023-09-21,Panama,5.9643,wpp_price
2023-09-21,Papua New Guinea,0.0224,wpp_price
2023-09-21,Paraguay,22.0383,wpp_price
2023-09-21,Peru,4.5232,wpp_price
2023-09-21,Philippines,0.336,wpp_price
2023-09-21,Poland,0.1,wpp_price
2023-09-21,Portugal,0.527,wpp_price
2023-09-21,Puerto Rico,0.5498999999999999,wpp_price
2023-09-21,Qatar,0.0436,wpp_price
2023-09-21,Romania,0.062,wpp_price
2023-09-21,Russian Federation,0.406,wpp_price
2023-09-21,Saint Pierre and Miquelon,0.0423,wpp_price
2023-09-21,Saint Vincent and the Grenadines,0.0423,wpp_price
2023-09-21,Samoa,0.0448,wpp_price
2023-09-21,San Marino,0.062,wpp_price
2023-09-21,Saudi Arabia,0.0145,wpp_price
2023-09-21,Senegal,0.2178,wpp_price
2023-09-21,Singapore,0.1792,wpp_price
2023-09-21,Sint Maarten (Dutch part),0.031,wpp_price
2023-09-21,Slovenia,0.031,wpp_price
2023-09-21,Solomon Islands,0.031,wpp_price
2023-09-21,South Africa,0.3045,wpp_price
2023-09-21,South Sudan,0.0726,wpp_price
2023-09-21,Spain,33.089,wpp_price
2023-09-21,Sri Lanka,0.186,wpp_price
2023-09-21,Sudan,0.1452,wpp_price
2023-09-21,Suriname,0.0846,wpp_price
2023-09-21,Sweden,0.186,wpp_price
2023-09-21,Switzerland,0.1305,wpp_price
2023-09-21,Taiwan,0.0224,wpp_price
2023-09-21,Thailand,0.0896,wpp_price
2023-09-21,Togo,0.363,wpp_price
2023-09-21,Trinidad and Tobago,0.0846,wpp_price
2023-09-21,Turkey,0.07250000000000001,wpp_price
2023-09-21,Tuvalu,0.0224,wpp_price
2023-09-21,Ukraine,0.031,wpp_price
2023-09-21,United Arab Emirates,0.07250000000000001,wpp_price
2023-09-21,United Kingdom,0.7250000000000001,wpp_price
2023-09-21,United States,8.184,wpp_price
2023-09-21,Uruguay,43.6113,wpp_price
2023-09-21,Vanuatu,0.031,wpp_price
2023-09-21,Venezuela,45.4725,wpp_price
2023-09-21,Viet Nam,0.0672,wpp_price
2023-09-21,Yemen,0.1744,wpp_price
2023-09-21,Zimbabwe,0.2541,wpp_price
2023-09-22,Afghanistan,0.124,wpp_price
2023-09-22,Albania,0.031,wpp_price
2023-09-22,Algeria,0.1089,wpp_price
2023-09-22,Andorra,0.093,wpp_price
2023-09-22,Angola,0.2178,wpp_price
2023-09-22,Argentina,329.1772,wpp_price
2023-09-22,Aruba,0.0423,wpp_price
2023-09-22,Australia,0.46499999999999997,wpp_price
2023-09-22,Austria,0.07250000000000001,wpp_price
2023-09-22,Azerbaijan,0.031,wpp_price
2023-09-22,Bahrain,0.0218,wpp_price
2023-09-22,Bangladesh,0.093,wpp_price
2023-09-22,Belgium,0.1015,wpp_price
2023-09-22,Belize,0.0846,wpp_price
2023-09-22,Benin,0.6534,wpp_price
2023-09-22,Bolivia,5.6259,wpp_price
2023-09-22,Bonaire,0.0423,wpp_price
2023-09-22,Bosnia and Herzegovina,0.031,wpp_price
2023-09-22,Brazil,20.16,wpp_price
2023-09-22,Bulgaria,0.062,wpp_price
2023-09-22,Burkina Faso,0.3993,wpp_price
2023-09-22,Cameroon,0.3267,wpp_price
2023-09-22,Canada,0.372,wpp_price
2023-09-22,Cayman Islands,0.0423,wpp_price
2023-09-22,Chad,0.1815,wpp_price
2023-09-22,Chile,63.242200000000004,wpp_price
2023-09-22,China,0.2464,wpp_price
2023-09-22,Colombia,9.93,wpp_price
2023-09-22,Congo,1.3068,wpp_price
2023-09-22,Costa Rica,7.8678,wpp_price
2023-09-22,Cuba,0.5922,wpp_price
2023-09-22,Curaçao,0.0846,wpp_price
2023-09-22,Côte d'Ivoire,0.2178,wpp_price
2023-09-22,Denmark,0.062,wpp_price
2023-09-22,Dominican Republic,4.1453999999999995,wpp_price
2023-09-22,Ecuador,11.844,wpp_price
2023-09-22,Egypt,1.3524,wpp_price
2023-09-22,El Salvador,2.538,wpp_price
2023-09-22,Equatorial Guinea,0.0726,wpp_price
2023-09-22,Estonia,0.031,wpp_price
2023-09-22,Ethiopia,0.0363,wpp_price
2023-09-22,Finland,0.031,wpp_price
2023-09-22,France,2.1475,wpp_price
2023-09-22,French Guiana,0.0423,wpp_price
2023-09-22,Gabon,0.2904,wpp_price
2023-09-22,Germany,3.5217,wpp_price
2023-09-22,Greece,0.124,wpp_price
2023-09-22,Guatemala,3.3417,wpp_price
2023-09-22,Guinea,0.0363,wpp_price
2023-09-22,Guyana,0.12689999999999999,wpp_price
2023-09-22,Haiti,0.12689999999999999,wpp_price
2023-09-22,Honduras,2.961,wpp_price
2023-09-22,Hungary,0.125,wpp_price
2023-09-22,India,0.124,wpp_price
2023-09-22,Indonesia,0.5509999999999999,wpp_price
2023-09-22,Iran,0.0436,wpp_price
2023-09-22,Ireland,0.072,wpp_price
2023-09-22,Israel,0.545,wpp_price
2023-09-22,Italy,2.4318,wpp_price
2023-09-22,Jamaica,0.0423,wpp_price
2023-09-22,Japan,0.0448,wpp_price
2023-09-22,Kazakhstan,0.124,wpp_price
2023-09-22,Korea,0.0672,wpp_price
2023-09-22,Kyrgyzstan,0.031,wpp_price
2023-09-22,Libya,0.0363,wpp_price
2023-09-22,Lithuania,0.031,wpp_price
2023-09-22,Madagascar,0.0363,wpp_price
2023-09-22,Malaysia,0.594,wpp_price
2023-09-22,Mali,0.1815,wpp_price
2023-09-22,Malta,0.031,wpp_price
2023-09-22,Marshall Islands,0.0224,wpp_price
2023-09-22,Martinique,0.0846,wpp_price
2023-09-22,Mexico,7.1085,wpp_price
2023-09-22,Monaco,0.0145,wpp_price
2023-09-22,Montenegro,0.031,wpp_price
2023-09-22,Morocco,182.6616,wpp_price
2023-09-22,Mozambique,0.1452,wpp_price
2023-09-22,Myanmar,0.186,wpp_price
2023-09-22,Nepal,0.093,wpp_price
2023-09-22,Netherlands,0.6237,wpp_price
2023-09-22,New Zealand,0.2688,wpp_price
2023-09-22,Nicaragua,1.7766,wpp_price
2023-09-22,Nigeria,0.2541,wpp_price
2023-09-22,Norfolk Island,0.062,wpp_price
2023-09-22,Norway,0.062,wpp_price
2023-09-22,Oman,0.0436,wpp_price
2023-09-22,Pakistan,0.14200000000000002,wpp_price
2023-09-22,Panama,5.8797,wpp_price
2023-09-22,Paraguay,21.0654,wpp_price
2023-09-22,Peru,4.1184,wpp_price
2023-09-22,Philippines,0.4256,wpp_price
2023-09-22,Poland,0.17500000000000002,wpp_price
2023-09-22,Portugal,0.496,wpp_price
2023-09-22,Puerto Rico,0.25379999999999997,wpp_price
2023-09-22,Romania,0.062,wpp_price
2023-09-22,Russian Federation,0.377,wpp_price
2023-09-22,Saint Vincent and the Grenadines,0.0423,wpp_price
2023-09-22,Samoa,0.0224,wpp_price
2023-09-22,Senegal,0.1089,wpp_price
2023-09-22,Serbia,0.062,wpp_price
2023-09-22,Singapore,0.2688,wpp_price
2023-09-22,Sint Maarten (Dutch part),0.062,wpp_price
2023-09-22,Slovenia,0.031,wpp_price
2023-09-22,South Africa,0.261,wpp_price
2023-09-22,South Sudan,0.0363,wpp_price
2023-09-22,Spain,28.304000000000002,wpp_price
2023-09-22,Sri Lanka,0.124,wpp_price
2023-09-22,Sudan,0.1452,wpp_price
2023-09-22,Suriname,0.0846,wpp_price
2023-09-22,Sweden,0.186,wpp_price
2023-09-22,Switzerland,0.1015,wpp_price
2023-09-22,Thailand,0.1568,wpp_price
2023-09-22,Togo,0.4356,wpp_price
2023-09-22,Trinidad and Tobago,0.0846,wpp_price
2023-09-22,Turkey,0.07250000000000001,wpp_price
2023-09-22,Tuvalu,0.0224,wpp_price
2023-09-22,Uganda,0.0726,wpp_price
2023-09-22,Ukraine,0.031,wpp_price
2023-09-22,United Arab Emirates,0.116,wpp_price
2023-09-22,United Kingdom,0.6815,wpp_price
2023-09-22,United States,6.51,wpp_price
2023-09-22,Uruguay,37.139399999999995,wpp_price
2023-09-22,Venezuela,41.073299999999996,wpp_price
2023-09-22,Viet Nam,0.1344,wpp_price
2023-09-22,Virgin Islands,0.031,wpp_price
2023-09-22,Yemen,0.1308,wpp_price
2023-09-22,Zimbabwe,0.2178,wpp_price
2023-09-23,Afghanistan,0.062,wpp_price
2023-09-23,Algeria,0.1452,wpp_price
2023-09-23,Angola,0.0363,wpp_price
2023-09-23,Anguilla,0.0423,wpp_price
2023-09-23,Argentina,194.52960000000002,wpp_price
2023-09-23,Australia,0.434,wpp_price
2023-09-23,Austria,0.0145,wpp_price
2023-09-23,Bahrain,0.0218,wpp_price
2023-09-23,Bangladesh,0.031,wpp_price
2023-09-23,Belgium,0.0145,wpp_price
2023-09-23,Belize,0.0846,wpp_price
2023-09-23,Benin,0.4719,wpp_price
2023-09-23,Bolivia,2.538,wpp_price
2023-09-23,Bosnia and Herzegovina,0.031,wpp_price
2023-09-23,Brazil,12.03,wpp_price
2023-09-23,Bulgaria,0.062,wpp_price
2023-09-23,Burkina Faso,0.2541,wpp_price
2023-09-23,Cameroon,0.5445,wpp_price
2023-09-23,Canada,0.34099999999999997,wpp_price
2023-09-23,Chad,0.1089,wpp_price
2023-09-23,Chile,34.6402,wpp_price
2023-09-23,China,0.1344,wpp_price
2023-09-23,Colombia,6.324,wpp_price
2023-09-23,Congo,1.1253,wpp_price
2023-09-23,Costa Rica,4.2722999999999995,wpp_price
2023-09-23,Cuba,0.3807,wpp_price
2023-09-23,Curaçao,0.0423,wpp_price
2023-09-23,Côte d'Ivoire,0.4719,wpp_price
2023-09-23,Denmark,0.186,wpp_price
2023-09-23,Djibouti,0.0363,wpp_price
2023-09-23,Dominican Republic,4.2299999999999995,wpp_price
2023-09-23,Ecuador,8.713799999999999,wpp_price
2023-09-23,Egypt,1.0948,wpp_price
2023-09-23,El Salvador,1.5228,wpp_price
2023-09-23,Estonia,0.031,wpp_price
2023-09-23,Falkland Islands (Malvinas),0.0423,wpp_price
2023-09-23,Finland,0.124,wpp_price
2023-09-23,France,1.3744,wpp_price
2023-09-23,French Guiana,0.12689999999999999,wpp_price
2023-09-23,Gabon,0.1815,wpp_price
2023-09-23,Gambia,0.0363,wpp_price
2023-09-23,Germany,1.8837,wpp_price
2023-09-23,Greece,0.124,wpp_price
2023-09-23,Guatemala,1.8612,wpp_price
2023-09-23,Guinea,0.0726,wpp_price
2023-09-23,Guyana,0.0423,wpp_price
2023-09-23,Haiti,0.1692,wpp_price
2023-09-23,Honduras,2.6226,wpp_price
2023-09-23,Hong Kong,0.0448,wpp_price
2023-09-23,Hungary,0.125,wpp_price
2023-09-23,Iceland,0.031,wpp_price
2023-09-23,India,0.10400000000000001,wpp_price
2023-09-23,Indonesia,0.513,wpp_price
2023-09-23,Iran,0.0654,wpp_price
2023-09-23,Ireland,0.05399999999999999,wpp_price
2023-09-23,Israel,0.3488,wpp_price
2023-09-23,Italy,1.8914000000000002,wpp_price
2023-09-23,Jamaica,0.0423,wpp_price
2023-09-23,Japan,0.0448,wpp_price
2023-09-23,Jordan,0.0218,wpp_price
2023-09-23,Kazakhstan,0.062,wpp_price
2023-09-23,Korea,0.0448,wpp_price
2023-09-23,Kuwait,0.0218,wpp_price
2023-09-23,Lebanon,0.0436,wpp_price
2023-09-23,Malaysia,0.374,wpp_price
2023-09-23,Mali,0.0726,wpp_price
2023-09-23,Malta,0.031,wpp_price
2023-09-23,Mauritania,0.0363,wpp_price
2023-09-23,Mexico,4.798500000000001,wpp_price
2023-09-23,Monaco,0.0145,wpp_price
2023-09-23,Morocco,293.8848,wpp_price
2023-09-23,Mozambique,0.1815,wpp_price
2023-09-23,Myanmar,0.124,wpp_price
2023-09-23,Nepal,0.093,wpp_price
2023-09-23,Netherlands,0.8019,wpp_price
2023-09-23,New Zealand,0.2688,wpp_price
2023-09-23,Nicaragua,1.269,wpp_price
2023-09-23,Nigeria,0.1815,wpp_price
2023-09-23,Niue,0.031,wpp_price
2023-09-23,Norfolk Island,0.062,wpp_price
2023-09-23,Norway,0.155,wpp_price
2023-09-23,Oman,0.0218,wpp_price
2023-09-23,Pakistan,0.18460000000000001,wpp_price
2023-09-23,Panama,3.384,wpp_price
2023-09-23,Paraguay,14.762699999999999,wpp_price
2023-09-23,Peru,3.1504000000000003,wpp_price
2023-09-23,Philippines,0.224,wpp_price
2023-09-23,Poland,0.1,wpp_price
2023-09-23,Portugal,0.372,wpp_price
2023-09-23,Puerto Rico,0.2115,wpp_price
2023-09-23,Qatar,0.0436,wpp_price
2023-09-23,Romania,0.093,wpp_price
2023-09-23,Russian Federation,0.1305,wpp_price
2023-09-23,Saudi Arabia,0.0145,wpp_price
2023-09-23,Singapore,0.112,wpp_price
2023-09-23,Solomon Islands,0.031,wpp_price
2023-09-23,South Africa,0.1015,wpp_price
2023-09-23,South Sudan,0.0363,wpp_price
2023-09-23,Spain,18.038,wpp_price
2023-09-23,Sri Lanka,0.062,wpp_price
2023-09-23,Sudan,0.0726,wpp_price
2023-09-23,Sweden,0.124,wpp_price
2023-09-23,Switzerland,0.08700000000000001,wpp_price
2023-09-23,Thailand,0.1568,wpp_price
2023-09-23,Togo,0.4356,wpp_price
2023-09-23,Trinidad and Tobago,0.12689999999999999,wpp_price
2023-09-23,Tunisia,0.0726,wpp_price
2023-09-23,Turkey,0.029,wpp_price
2023-09-23,Turks and Caicos Islands,0.0423,wpp_price
2023-09-23,United Arab Emirates,0.058,wpp_price
2023-09-23,United Kingdom,0.261,wpp_price
2023-09-23,United States,3.41,wpp_price
2023-09-23,Uruguay,21.15,wpp_price
2023-09-23,Venezuela,30.5829,wpp_price
2023-09-23,Viet Nam,0.0224,wpp_price
2023-09-23,Yemen,0.0654,wpp_price
2023-09-23,Zambia,0.0363,wpp_price
2023-09-23,Zimbabwe,0.1452,wpp_price
2023-09-24,Afghanistan,0.093,wpp_price
2023-09-24,Algeria,0.5445,wpp_price
2023-09-24,Andorra,0.031,wpp_price
2023-09-24,Angola,0.1452,wpp_price
2023-09-24,Antigua and Barbuda,0.0423,wpp_price
2023-09-24,Argentina,160.2752,wpp_price
2023-09-24,Aruba,0.0423,wpp_price
2023-09-24,Australia,0.279,wpp_price
2023-09-24,Austria,0.058,wpp_price
2023-09-24,Bahamas,0.0423,wpp_price
2023-09-24,Belgium,0.043500000000000004,wpp_price
2023-09-24,Benin,0.4719,wpp_price
2023-09-24,Bolivia,3.2994,wpp_price
2023-09-24,Brazil,9.66,wpp_price
2023-09-24,Bulgaria,0.124,wpp_price
2023-09-24,Burkina Faso,0.2178,wpp_price
2023-09-24,Cameroon,0.3267,wpp_price
2023-09-24,Canada,0.403,wpp_price
2023-09-24,Cayman Islands,0.0423,wpp_price
2023-09-24,Chad,0.0363,wpp_price
2023-09-24,Chile,27.8302,wpp_price
2023-09-24,China,0.1344,wpp_price
2023-09-24,Colombia,4.668,wpp_price
2023-09-24,Congo,0.9801,wpp_price
2023-09-24,Cook Islands,0.0224,wpp_price
2023-09-24,Costa Rica,3.7224,wpp_price
2023-09-24,Croatia,0.062,wpp_price
2023-09-24,Cuba,0.25379999999999997,wpp_price
2023-09-24,Curaçao,0.0423,wpp_price
2023-09-24,Czechia,0.05,wpp_price
2023-09-24,Côte d'Ivoire,0.5082,wpp_price
2023-09-24,Denmark,0.217,wpp_price
2023-09-24,Dominican Republic,3.5532,wpp_price
2023-09-24,Ecuador,7.191,wpp_price
2023-09-24,Egypt,0.966,wpp_price
2023-09-24,El Salvador,2.0726999999999998,wpp_price
2023-09-24,Falkland Islands (Malvinas),0.0423,wpp_price
2023-09-24,Finland,0.031,wpp_price
2023-09-24,France,1.8898000000000001,wpp_price
2023-09-24,French Guiana,0.0423,wpp_price
2023-09-24,Gabon,0.1089,wpp_price
2023-09-24,Gambia,0.0363,wpp_price
2023-09-24,Germany,1.3923,wpp_price
2023-09-24,Ghana,0.0363,wpp_price
2023-09-24,Greece,0.031,wpp_price
2023-09-24,Guam,0.031,wpp_price
2023-09-24,Guatemala,1.6074,wpp_price
2023-09-24,Guyana,0.0423,wpp_price
2023-09-24,Haiti,0.0423,wpp_price
2023-09-24,Honduras,2.0303999999999998,wpp_price
2023-09-24,Hungary,0.07500000000000001,wpp_price
2023-09-24,Iceland,0.031,wpp_price
2023-09-24,India,0.092,wpp_price
2023-09-24,Indonesia,0.39899999999999997,wpp_price
2023-09-24,Iran,0.0218,wpp_price
2023-09-24,Iraq,0.0218,wpp_price
2023-09-24,Ireland,0.09,wpp_price
2023-09-24,Israel,0.5014,wpp_price
2023-09-24,Italy,1.5054,wpp_price
2023-09-24,Japan,0.0224,wpp_price
2023-09-24,Jordan,0.0436,wpp_price
2023-09-24,Kazakhstan,0.031,wpp_price
2023-09-24,Korea,0.0224,wpp_price
2023-09-24,Kuwait,0.0218,wpp_price
2023-09-24,Kyrgyzstan,0.031,wpp_price
2023-09-24,Lebanon,0.0436,wpp_price
2023-09-24,Liechtenstein,0.0145,wpp_price
2023-09-24,Malaysia,0.43999999999999995,wpp_price
2023-09-24,Maldives,0.031,wpp_price
2023-09-24,Mali,0.1089,wpp_price
2023-09-24,Martinique,0.0423,wpp_price
2023-09-24,Mexico,4.284000000000001,wpp_price
2023-09-24,Moldova,0.031,wpp_price
2023-09-24,Morocco,553.0305,wpp_price
2023-09-24,Mozambique,0.1452,wpp_price
2023-09-24,Myanmar,0.031,wpp_price
2023-09-24,Nepal,0.031,wpp_price
2023-09-24,Netherlands,0.4455,wpp_price
2023-09-24,New Zealand,0.3584,wpp_price
2023-09-24,Nicaragua,1.0997999999999999,wpp_price
2023-09-24,Niger,0.031,wpp_price
2023-09-24,Nigeria,0.2178,wpp_price
2023-09-24,Norway,0.031,wpp_price
2023-09-24,Pakistan,0.1278,wpp_price
2023-09-24,Panama,3.384,wpp_price
2023-09-24,Paraguay,9.0945,wpp_price
2023-09-24,Peru,2.8688000000000002,wpp_price
2023-09-24,Philippines,0.112,wpp_price
2023-09-24,Poland,0.125,wpp_price
2023-09-24,Portugal,0.186,wpp_price
2023-09-24,Puerto Rico,0.25379999999999997,wpp_price
2023-09-24,Qatar,0.0654,wpp_price
2023-09-24,Romania,0.124,wpp_price
2023-09-24,Russian Federation,0.1595,wpp_price
2023-09-24,Samoa,0.0224,wpp_price
2023-09-24,Sao Tome and Principe,0.0363,wpp_price
2023-09-24,Saudi Arabia,0.07250000000000001,wpp_price
2023-09-24,Senegal,0.1089,wpp_price
2023-09-24,Singapore,0.0896,wpp_price
2023-09-24,Sint Maarten (Dutch part),0.031,wpp_price
2023-09-24,South Africa,0.116,wpp_price
2023-09-24,Spain,14.384,wpp_price
2023-09-24,Sri Lanka,0.062,wpp_price
2023-09-24,Sudan,0.0726,wpp_price
2023-09-24,Suriname,0.0423,wpp_price
2023-09-24,Sweden,0.062,wpp_price
2023-09-24,Switzerland,0.0145,wpp_price
2023-09-24,Taiwan,0.0224,wpp_price
2023-09-24,Thailand,0.0896,wpp_price
2023-09-24,Togo,0.3267,wpp_price
2023-09-24,Tunisia,0.2178,wpp_price
2023-09-24,Turkey,0.029,wpp_price
2023-09-24,United Arab Emirates,0.1015,wpp_price
2023-09-24,United Kingdom,0.29000000000000004,wpp_price
2023-09-24,United States,4.34,wpp_price
2023-09-24,Uruguay,18.6966,wpp_price
2023-09-24,Venezuela,27.494999999999997,wpp_price
2023-09-24,Viet Nam,0.0448,wpp_price
2023-09-24,Yemen,0.2834,wpp_price
2023-09-24,Zimbabwe,0.0726,wpp_price
2023-09-25,Afghanistan,0.124,wpp_price
2023-09-25,Albania,0.031,wpp_price
2023-09-25,Algeria,0.1452,wpp_price
2023-09-25,Andorra,0.093,wpp_price
2023-09-25,Angola,0.2541,wpp_price
2023-09-25,Antigua and Barbuda,0.0846,wpp_price
2023-09-25,Argentina,315.5892,wpp_price
2023-09-25,Australia,0.31,wpp_price
2023-09-25,Austria,0.116,wpp_price
2023-09-25,Azerbaijan,0.031,wpp_price
2023-09-25,Bahamas,0.0423,wpp_price
2023-09-25,Belgium,0.1015,wpp_price
2023-09-25,Belize,0.0423,wpp_price
2023-09-25,Benin,0.7623,wpp_price
2023-09-25,Bermuda,0.0846,wpp_price
2023-09-25,Bolivia,4.0184999999999995,wpp_price
2023-09-25,Bonaire,0.0423,wpp_price
2023-09-25,Bosnia and Herzegovina,0.062,wpp_price
2023-09-25,Brazil,19.56,wpp_price
2023-09-25,Bulgaria,0.124,wpp_price
2023-09-25,Burkina Faso,0.363,wpp_price
2023-09-25,Burundi,0.0726,wpp_price
2023-09-25,Cameroon,0.5445,wpp_price
2023-09-25,Canada,0.496,wpp_price
2023-09-25,Cayman Islands,0.0423,wpp_price
2023-09-25,Central African Republic,0.0363,wpp_price
2023-09-25,Chad,0.0363,wpp_price
2023-09-25,Chile,71.9136,wpp_price
2023-09-25,China,0.2016,wpp_price
2023-09-25,Colombia,9.342,wpp_price
2023-09-25,Congo,1.1979,wpp_price
2023-09-25,Costa Rica,6.2604,wpp_price
2023-09-25,Croatia,0.031,wpp_price
